Register_days_until_transaction,num_trans_iPhone,num_trans_iPad,num_trans_Entertainment,num_trans_Games,num_trans_Photos & Videos,num_trans_Social Networking,num_trans_Utilities,Total_num_of_transactions,iPhone_Revenue,iPad_Revenue,Entertainment_Revenue,Games_Revenue,Photos & Videos_Revenue,Social Networking_Revenue,Utilities_Revenue,Total_Revenue,Cluster
2638.0,109.0,31.0,14.0,62.0,35.0,12.0,17.0,140.0,664.97,211.71000000000004,61.860000000000014,497.46000000000004,179.65000000000003,90.87999999999998,46.830000000000005,876.6800000000001,Silver Subscribers
3341.0,96.0,44.0,12.0,77.0,36.0,7.0,8.0,140.0,674.1099999999999,396.59000000000003,59.879999999999995,712.3299999999999,238.64000000000004,36.93,22.92,1070.6999999999998,Silver Subscribers
1954.0,106.0,34.0,14.0,75.0,27.0,7.0,17.0,140.0,1089.99,226.69,116.85999999999996,867.3299999999999,177.73000000000002,47.93000000000001,106.83,1316.6799999999998,Silver Subscribers
2851.0,104.0,36.0,9.0,82.0,30.0,6.0,13.0,140.0,806.0,308.68,59.91,781.26,177.70000000000005,42.94,52.87000000000001,1114.68,Silver Subscribers
2975.0,99.0,41.0,16.0,77.0,29.0,6.0,12.0,140.0,706.0699999999999,278.63,97.83999999999999,618.3299999999999,161.71000000000004,46.940000000000005,59.88000000000001,984.7,Silver Subscribers
1903.0,106.0,34.0,9.0,77.0,33.0,6.0,15.0,140.0,754.99,247.69,44.910000000000004,659.31,166.67000000000002,24.939999999999998,106.84999999999995,1002.6799999999998,Silver Subscribers
3055.0,103.0,37.0,12.0,73.0,34.0,6.0,15.0,140.0,944.0099999999999,250.65000000000003,50.88000000000001,769.3299999999999,230.66,39.940000000000005,103.85,1194.6599999999999,Silver Subscribers
1927.0,94.0,46.0,12.0,70.0,35.0,7.0,16.0,140.0,671.1,312.6,102.87999999999997,527.4000000000001,218.65000000000003,22.93,111.84,983.7,Silver Subscribers
2590.0,105.0,35.0,17.0,58.0,44.0,8.0,13.0,140.0,772.01,200.67000000000002,68.83,522.5,240.56000000000006,66.91999999999999,73.87,972.68,Silver Subscribers
2934.0,95.0,45.0,7.0,76.0,39.0,4.0,14.0,140.0,813.1199999999999,331.57000000000005,44.93,735.3299999999999,283.61000000000007,19.96,60.860000000000014,1144.69,Silver Subscribers
1945.0,96.0,44.0,7.0,73.0,47.0,3.0,10.0,140.0,791.0699999999999,307.6,42.93000000000001,676.3399999999999,286.5300000000001,32.97,59.9,1098.6699999999998,Silver Subscribers
2629.0,99.0,41.0,16.0,81.0,30.0,5.0,8.0,140.0,904.0699999999999,287.64,109.84,764.3,210.70000000000005,44.95,61.919999999999995,1191.71,Silver Subscribers
2441.0,107.0,33.0,17.0,69.0,33.0,7.0,14.0,140.0,763.98,234.67999999999998,77.83,558.3700000000001,220.67000000000002,45.93,95.85999999999999,998.66,Silver Subscribers
2971.0,94.0,46.0,12.0,73.0,39.0,4.0,12.0,140.0,773.1199999999999,402.57000000000005,72.88,752.3599999999999,200.61000000000007,43.96,105.87999999999998,1175.69,Silver Subscribers
3265.0,110.0,30.0,11.0,78.0,29.0,4.0,18.0,140.0,876.93,180.74,48.89000000000001,731.29,159.71000000000004,8.96,108.82,1057.6699999999998,Silver Subscribers
2557.0,100.0,40.0,9.0,82.0,29.0,4.0,16.0,140.0,793.05,333.63,44.910000000000004,772.26,213.71000000000004,12.96,82.84,1126.6799999999998,Silver Subscribers
1899.0,101.0,39.0,12.0,79.0,36.0,2.0,11.0,140.0,896.03,282.66,106.87999999999997,807.3,190.64000000000004,18.979999999999997,54.89000000000001,1178.6899999999998,Silver Subscribers
3089.0,103.0,37.0,8.0,75.0,43.0,4.0,10.0,140.0,839.03,313.68,31.919999999999998,805.3599999999999,250.57000000000002,10.96,53.900000000000006,1152.71,Silver Subscribers
2241.0,100.0,40.0,14.0,75.0,30.0,3.0,18.0,140.0,801.06,349.62,100.85999999999997,712.3299999999999,235.70000000000005,12.97,88.82,1150.6799999999998,Silver Subscribers
3040.0,108.0,32.0,8.0,80.0,32.0,7.0,13.0,140.0,866.9599999999998,153.70999999999998,34.92,663.27,212.68,36.93,72.87,1020.67,Silver Subscribers
1728.0,106.0,34.0,10.0,76.0,34.0,5.0,15.0,140.0,865.9799999999999,212.71,63.900000000000006,660.3299999999999,269.65999999999997,12.950000000000001,71.85000000000001,1078.69,Silver Subscribers
1875.0,110.0,30.0,15.0,77.0,30.0,8.0,10.0,140.0,903.9799999999998,257.7300000000001,86.84999999999998,812.3399999999999,169.70000000000005,27.92,64.9,1161.71,Silver Subscribers
3006.0,101.0,39.0,13.0,76.0,35.0,4.0,12.0,140.0,923.05,350.6600000000001,85.86999999999999,836.3499999999999,240.65000000000003,19.96,90.87999999999997,1273.7099999999998,Silver Subscribers
3242.0,100.0,40.0,14.0,71.0,28.0,8.0,19.0,140.0,903.05,245.63,116.85999999999996,731.3699999999999,170.72000000000003,39.92,89.81,1148.68,Silver Subscribers
2173.0,92.0,48.0,6.0,82.0,31.0,5.0,16.0,140.0,690.14,432.53999999999996,53.940000000000005,783.26,182.69000000000005,18.95,83.84,1122.68,Silver Subscribers
2043.0,106.0,34.0,12.0,77.0,31.0,4.0,16.0,140.0,786.99,322.68000000000006,66.88000000000001,727.3,179.69000000000005,35.96,99.84,1109.6699999999998,Silver Subscribers
2546.0,94.0,46.0,15.0,70.0,35.0,5.0,15.0,140.0,736.1299999999999,368.57000000000005,79.85000000000001,726.4000000000001,192.65000000000003,19.950000000000003,85.85,1104.7,Silver Subscribers
1530.0,94.0,46.0,14.0,73.0,30.0,8.0,15.0,140.0,838.09,276.58000000000004,112.85999999999997,761.3399999999999,126.69999999999996,29.92,83.84999999999995,1114.6699999999998,Silver Subscribers
2800.0,99.0,41.0,18.0,69.0,34.0,6.0,13.0,140.0,785.04,212.64999999999998,108.81999999999998,600.4000000000001,191.66000000000003,47.940000000000005,48.870000000000005,997.6899999999999,Silver Subscribers
2229.0,95.0,45.0,20.0,76.0,31.0,3.0,10.0,140.0,757.0799999999999,321.58000000000004,122.79999999999997,750.3,149.69000000000003,7.970000000000001,47.900000000000006,1078.6599999999999,Silver Subscribers
1608.0,103.0,37.0,15.0,63.0,40.0,3.0,19.0,140.0,756.0,320.63000000000005,107.84999999999998,603.4000000000001,239.60000000000002,17.97,107.80999999999999,1076.63,Silver Subscribers
1883.0,102.0,38.0,14.0,82.0,31.0,5.0,8.0,140.0,796.04,323.64000000000004,119.85999999999996,767.26,195.69000000000005,12.950000000000001,23.92,1119.6799999999998,Silver Subscribers
2428.0,96.0,44.0,7.0,82.0,31.0,4.0,16.0,140.0,770.0999999999999,383.58000000000004,33.93000000000001,857.2599999999999,161.69000000000003,19.96,80.84,1153.68,Silver Subscribers
2997.0,94.0,46.0,8.0,83.0,29.0,8.0,12.0,140.0,759.1400000000001,310.59000000000003,53.92,777.3,141.71,25.92,70.88000000000001,1069.73,Silver Subscribers
2022.0,96.0,44.0,14.0,69.0,36.0,8.0,13.0,140.0,712.0799999999999,327.6,95.85999999999996,648.39,176.64000000000004,49.92,68.87,1039.6799999999998,Silver Subscribers
2608.0,102.0,38.0,15.0,77.0,30.0,2.0,16.0,140.0,806.02,234.64000000000007,96.84999999999997,660.29,169.70000000000005,14.98,98.84,1040.66,Silver Subscribers
2757.0,108.0,32.0,10.0,79.0,35.0,4.0,12.0,140.0,985.01,204.70999999999998,70.89999999999999,802.3299999999999,204.65000000000003,20.96,90.87999999999998,1189.7199999999998,Silver Subscribers
3111.0,95.0,45.0,13.0,76.0,30.0,3.0,18.0,140.0,591.1300000000001,346.57000000000005,78.86999999999999,603.34,146.70000000000002,6.970000000000001,101.82,937.7,Silver Subscribers
2073.0,91.0,49.0,14.0,79.0,27.0,3.0,17.0,140.0,647.1199999999999,407.56,97.85999999999999,703.29,131.73,35.97,85.83,1054.6799999999998,Silver Subscribers
1607.0,114.0,26.0,10.0,75.0,32.0,7.0,16.0,140.0,924.9299999999998,137.77,67.89999999999999,644.35,228.68,18.93,102.84,1062.6999999999998,Silver Subscribers
1759.0,92.0,48.0,12.0,85.0,22.0,2.0,19.0,140.0,684.11,451.53999999999996,72.88,866.2,112.77999999999997,6.98,76.80999999999999,1135.65,Silver Subscribers
1614.0,103.0,37.0,13.0,62.0,42.0,5.0,18.0,140.0,769.04,308.65000000000003,74.86999999999999,649.47,189.58000000000004,26.95,136.82000000000002,1077.69,Silver Subscribers
3008.0,112.0,28.0,10.0,80.0,31.0,8.0,11.0,140.0,921.9399999999999,168.75000000000003,70.89999999999999,765.29,156.69000000000005,59.92,37.89,1090.69,Silver Subscribers
1871.0,104.0,36.0,20.0,76.0,23.0,6.0,15.0,140.0,845.0199999999999,228.68000000000004,107.79999999999998,673.3399999999999,162.77000000000004,36.940000000000005,92.84999999999998,1073.6999999999998,Silver Subscribers
2969.0,99.0,41.0,11.0,76.0,29.0,6.0,18.0,140.0,793.0699999999999,277.61,71.89,777.3199999999999,119.70999999999997,10.940000000000001,90.82,1070.68,Silver Subscribers
2963.0,103.0,37.0,14.0,77.0,27.0,7.0,15.0,140.0,752.0,326.68000000000006,95.85999999999997,727.31,146.73000000000002,23.929999999999996,84.85,1078.6799999999998,Silver Subscribers
2881.0,93.0,47.0,10.0,81.0,32.0,3.0,14.0,140.0,734.1300000000001,282.56000000000006,51.900000000000006,741.28,171.68,7.970000000000001,43.860000000000014,1016.69,Silver Subscribers
2590.0,103.0,37.0,11.0,83.0,31.0,1.0,14.0,140.0,598.02,214.66000000000003,38.89,521.25,197.69000000000005,6.99,47.860000000000014,812.6800000000001,Silver Subscribers
1863.0,96.0,44.0,12.0,75.0,30.0,4.0,19.0,140.0,749.1199999999999,280.59000000000003,59.88000000000001,662.36,163.70000000000005,27.959999999999997,115.80999999999999,1029.71,Silver Subscribers
2030.0,108.0,32.0,13.0,72.0,36.0,5.0,14.0,140.0,806.97,238.69,81.86999999999999,632.3399999999999,206.64000000000004,32.95,91.85999999999997,1045.6599999999999,Silver Subscribers
2011.0,103.0,37.0,11.0,78.0,25.0,12.0,14.0,140.0,744.03,210.67000000000002,46.89000000000001,624.32,171.75,53.88000000000001,57.860000000000014,954.7,Silver Subscribers
2555.0,104.0,36.0,13.0,78.0,30.0,6.0,13.0,140.0,809.0199999999998,261.69000000000005,81.86999999999996,698.33,189.70000000000005,38.940000000000005,61.87000000000001,1070.71,Silver Subscribers
1643.0,100.0,40.0,13.0,83.0,28.0,6.0,10.0,140.0,875.06,353.63,54.86999999999999,884.2599999999999,192.72000000000003,42.940000000000005,53.900000000000006,1228.6899999999998,Silver Subscribers
2420.0,104.0,36.0,9.0,74.0,34.0,7.0,16.0,140.0,778.9999999999999,299.66,41.910000000000004,731.3199999999999,174.66000000000003,35.93,94.84,1078.6599999999999,Silver Subscribers
3111.0,98.0,42.0,15.0,78.0,32.0,3.0,12.0,140.0,729.0699999999999,266.61,60.850000000000016,632.3,214.68,27.97,59.88000000000001,995.68,Silver Subscribers
2556.0,97.0,43.0,21.0,75.0,30.0,4.0,10.0,140.0,866.0899999999999,280.6,87.78999999999998,750.3399999999999,208.70000000000005,30.96,68.89999999999998,1146.69,Silver Subscribers
1746.0,97.0,43.0,11.0,73.0,45.0,2.0,9.0,140.0,785.0799999999999,232.61,39.89000000000001,640.3599999999999,284.55000000000007,3.98,48.910000000000004,1017.69,Silver Subscribers
3092.0,104.0,36.0,10.0,75.0,39.0,3.0,13.0,140.0,666.0,310.65000000000003,31.9,618.3,186.61000000000007,18.97,120.86999999999998,976.65,Silver Subscribers
2725.0,94.0,46.0,11.0,74.0,33.0,8.0,14.0,140.0,748.1099999999999,329.59000000000003,60.89000000000001,669.3599999999999,237.67000000000002,32.92,76.85999999999999,1077.6999999999998,Silver Subscribers
1660.0,103.0,37.0,18.0,73.0,31.0,6.0,12.0,140.0,818.01,221.65000000000003,92.82,694.3299999999999,173.69000000000005,27.939999999999998,50.88000000000001,1039.6599999999999,Silver Subscribers
1910.0,103.0,37.0,15.0,79.0,23.0,12.0,11.0,140.0,861.02,294.67,67.85,769.3000000000001,138.76999999999998,100.87999999999997,78.89,1155.69,Silver Subscribers
2956.0,101.0,39.0,8.0,88.0,20.0,10.0,14.0,140.0,827.04,308.64000000000004,60.919999999999995,875.1999999999998,102.79999999999998,40.900000000000006,55.860000000000014,1135.6799999999998,Silver Subscribers
2643.0,99.0,41.0,11.0,78.0,31.0,6.0,14.0,140.0,763.0799999999999,270.63,26.89,729.3299999999999,182.69000000000005,44.94,49.860000000000014,1033.71,Silver Subscribers
1551.0,101.0,39.0,7.0,79.0,27.0,9.0,18.0,140.0,862.03,252.66000000000008,51.93000000000001,717.3,220.73000000000002,33.910000000000004,90.82,1114.69,Silver Subscribers
2119.0,96.0,44.0,16.0,75.0,25.0,6.0,18.0,140.0,719.0999999999999,336.59000000000003,94.84,706.3400000000001,132.75,31.93999999999999,89.82,1055.6899999999998,Silver Subscribers
2986.0,104.0,36.0,12.0,81.0,26.0,7.0,14.0,140.0,783.0199999999999,229.67000000000002,38.88000000000001,744.28,129.73999999999998,33.93,65.86,1012.6899999999999,Silver Subscribers
2017.0,114.0,26.0,17.0,79.0,31.0,3.0,10.0,140.0,849.9199999999998,188.76000000000002,128.82999999999998,663.2900000000001,163.69000000000005,36.97,45.900000000000006,1038.6799999999998,Silver Subscribers
3148.0,104.0,36.0,12.0,79.0,30.0,6.0,13.0,140.0,763.03,230.65000000000003,61.88000000000001,676.29,167.70000000000005,33.940000000000005,53.87000000000001,993.68,Silver Subscribers
1928.0,105.0,35.0,11.0,75.0,37.0,10.0,7.0,140.0,624.01,239.67000000000004,36.89,567.3299999999999,200.63000000000005,29.9,28.930000000000007,863.6800000000001,Silver Subscribers
1639.0,101.0,39.0,8.0,83.0,29.0,8.0,12.0,140.0,797.03,283.63000000000005,41.92,759.23,172.71000000000004,41.92,64.88000000000001,1080.66,Silver Subscribers
2805.0,92.0,48.0,14.0,65.0,46.0,9.0,6.0,140.0,626.14,305.56,75.86,532.4499999999999,268.5400000000001,30.910000000000004,23.94,931.7,Silver Subscribers
3112.0,103.0,37.0,11.0,81.0,25.0,5.0,18.0,140.0,775.02,279.6600000000001,61.89000000000001,715.27,181.75,23.950000000000003,71.82,1054.68,Silver Subscribers
2234.0,111.0,29.0,12.0,73.0,36.0,2.0,17.0,140.0,871.9299999999998,208.71000000000004,60.88000000000001,685.31,215.64000000000004,12.98,105.83,1080.6399999999999,Silver Subscribers
2090.0,104.0,36.0,23.0,73.0,27.0,4.0,13.0,140.0,823.0199999999998,244.68000000000004,153.77000000000004,657.3699999999999,149.73000000000002,26.96,79.86999999999999,1067.7,Silver Subscribers
3149.0,99.0,41.0,15.0,79.0,29.0,8.0,9.0,140.0,786.06,290.61,97.84999999999997,751.28,149.71000000000004,39.92,37.910000000000004,1076.67,Silver Subscribers
2708.0,112.0,28.0,5.0,83.0,32.0,8.0,12.0,140.0,930.97,207.74,37.95,791.2799999999999,188.68,71.91999999999999,48.88000000000001,1138.71,Silver Subscribers
2176.0,98.0,42.0,10.0,77.0,29.0,10.0,14.0,140.0,785.06,405.63,65.89999999999999,815.3199999999999,181.71000000000004,56.900000000000006,70.86,1190.69,Silver Subscribers
2425.0,97.0,43.0,16.0,75.0,35.0,3.0,11.0,140.0,566.09,362.61,85.84,565.3499999999999,200.65000000000003,14.97,61.89,928.6999999999999,Silver Subscribers
2758.0,97.0,43.0,6.0,75.0,38.0,6.0,15.0,140.0,653.0799999999999,327.61,35.940000000000005,561.3399999999999,202.62000000000006,44.94,135.84999999999997,980.6899999999999,Silver Subscribers
2278.0,105.0,35.0,14.0,68.0,33.0,7.0,18.0,140.0,721.01,253.68000000000006,82.85999999999999,617.41,175.67000000000002,35.93000000000001,62.82000000000001,974.6899999999999,Silver Subscribers
2522.0,101.0,39.0,9.0,85.0,31.0,4.0,11.0,140.0,810.04,263.68000000000006,38.910000000000004,737.27,212.69000000000005,31.96,52.89,1073.72,Silver Subscribers
2032.0,101.0,39.0,19.0,81.0,27.0,5.0,8.0,140.0,840.04,373.62,128.81,834.2499999999999,184.73000000000002,31.95,33.92,1213.6599999999999,Silver Subscribers
1608.0,96.0,44.0,12.0,72.0,32.0,8.0,16.0,140.0,707.0799999999999,290.59000000000003,65.88,626.3499999999999,170.68,39.92,94.84,997.6700000000001,Silver Subscribers
2097.0,96.0,44.0,15.0,70.0,34.0,4.0,17.0,140.0,750.1299999999999,336.59000000000003,99.84999999999997,632.4200000000001,190.66000000000003,7.960000000000001,155.82999999999998,1086.72,Silver Subscribers
2504.0,105.0,35.0,12.0,73.0,40.0,2.0,13.0,140.0,792.01,222.69,75.88,616.3699999999999,244.60000000000002,2.98,74.86999999999998,1014.7,Silver Subscribers
3172.0,91.0,49.0,13.0,76.0,33.0,7.0,11.0,140.0,672.13,351.54,109.86999999999996,626.31,193.67000000000002,45.93000000000001,47.89000000000001,1023.67,Silver Subscribers
3296.0,100.0,40.0,9.0,73.0,43.0,6.0,9.0,140.0,736.02,309.63,49.910000000000004,741.3199999999999,206.57000000000005,13.940000000000001,33.910000000000004,1045.65,Silver Subscribers
3174.0,96.0,44.0,18.0,68.0,35.0,5.0,14.0,140.0,825.0799999999998,313.58000000000004,99.82,679.3799999999999,264.65000000000003,22.949999999999996,71.86,1138.6599999999999,Silver Subscribers
2104.0,98.0,42.0,14.0,80.0,24.0,11.0,11.0,140.0,824.0799999999999,288.62,91.85999999999999,750.3,120.75999999999999,66.89,82.88999999999997,1112.6999999999998,Silver Subscribers
2391.0,97.0,43.0,9.0,77.0,39.0,2.0,13.0,140.0,866.0999999999999,394.58000000000004,78.90999999999998,835.31,268.61,11.98,65.87,1260.6799999999998,Silver Subscribers
2205.0,99.0,41.0,15.0,85.0,23.0,7.0,10.0,140.0,911.0699999999999,422.61,127.84999999999997,894.2299999999998,191.77000000000004,49.93,69.9,1333.6799999999998,Silver Subscribers
3296.0,107.0,33.0,10.0,79.0,38.0,7.0,6.0,140.0,887.9899999999998,281.69000000000005,31.900000000000006,875.29,201.62000000000006,31.930000000000003,28.939999999999998,1169.6799999999998,Silver Subscribers
1698.0,99.0,41.0,18.0,77.0,31.0,7.0,7.0,140.0,770.0699999999999,267.62,123.82,659.3199999999999,178.69000000000005,39.93,35.93000000000001,1037.69,Silver Subscribers
3047.0,101.0,39.0,17.0,79.0,27.0,5.0,12.0,140.0,888.05,297.63000000000005,115.83,740.29,222.73000000000002,19.950000000000003,86.87999999999998,1185.6799999999998,Silver Subscribers
3168.0,105.0,35.0,9.0,81.0,35.0,4.0,11.0,140.0,889.04,281.67999999999995,54.910000000000004,747.31,285.65,23.959999999999997,58.89,1170.7199999999998,Silver Subscribers
2378.0,98.0,42.0,17.0,77.0,28.0,5.0,13.0,140.0,788.0799999999999,353.61,114.82999999999998,771.3199999999999,166.72000000000003,14.950000000000001,73.87,1141.6899999999998,Silver Subscribers
2296.0,99.0,41.0,9.0,81.0,34.0,6.0,10.0,140.0,792.0699999999999,292.62,36.910000000000004,740.2799999999999,233.66000000000003,16.94,56.9,1084.69,Silver Subscribers
1794.0,94.0,46.0,14.0,81.0,30.0,4.0,11.0,140.0,746.1199999999999,364.58000000000004,96.86,790.29,161.70000000000002,14.96,46.89000000000001,1110.7,Silver Subscribers
2769.0,109.0,31.0,12.0,81.0,28.0,5.0,14.0,140.0,892.9299999999998,233.71000000000006,66.88,786.2299999999999,160.72000000000003,18.95,93.85999999999999,1126.6399999999999,Silver Subscribers
2027.0,101.0,39.0,14.0,72.0,33.0,6.0,15.0,140.0,726.04,267.64000000000004,58.860000000000014,631.3599999999999,179.67000000000002,43.940000000000005,79.85000000000001,993.68,Silver Subscribers
2231.0,103.0,37.0,14.0,78.0,28.0,8.0,12.0,140.0,730.03,253.65000000000003,69.86,621.3,179.72,52.92,59.88,983.68,Silver Subscribers
2382.0,102.0,38.0,19.0,76.0,24.0,7.0,14.0,140.0,734.04,295.66,95.80999999999999,682.3399999999999,134.76,62.93,53.860000000000014,1029.6999999999998,Silver Subscribers
2526.0,96.0,44.0,8.0,87.0,27.0,9.0,9.0,140.0,864.0999999999999,307.6,50.919999999999995,827.23,207.73000000000002,64.91,20.91,1171.6999999999998,Silver Subscribers
2696.0,99.0,41.0,10.0,88.0,28.0,3.0,11.0,140.0,730.0899999999999,409.60999999999996,70.89999999999999,874.2199999999998,149.72000000000003,5.970000000000001,38.89000000000001,1139.7,Silver Subscribers
2231.0,110.0,30.0,12.0,73.0,40.0,4.0,11.0,140.0,828.9599999999998,251.72000000000006,61.88000000000001,746.3499999999999,201.6,31.959999999999997,38.89,1080.68,Silver Subscribers
1990.0,96.0,44.0,14.0,86.0,29.0,5.0,6.0,140.0,855.0799999999999,331.59000000000003,94.85999999999996,907.2099999999999,126.70999999999997,30.949999999999996,26.94,1186.6699999999998,Silver Subscribers
2730.0,103.0,37.0,11.0,76.0,37.0,5.0,11.0,140.0,799.04,234.64000000000004,56.89,678.3199999999999,224.63000000000002,22.949999999999996,50.89000000000001,1033.68,Silver Subscribers
1641.0,97.0,43.0,6.0,89.0,24.0,7.0,14.0,140.0,799.0799999999999,348.61,40.940000000000005,868.1999999999998,123.75999999999999,38.93000000000001,75.86,1147.69,Silver Subscribers
3198.0,99.0,41.0,17.0,78.0,27.0,7.0,11.0,140.0,732.04,316.65,95.83,715.31,155.73000000000002,43.92999999999999,37.89,1048.69,Silver Subscribers
1787.0,103.0,37.0,13.0,73.0,37.0,5.0,12.0,140.0,811.03,213.66000000000003,45.870000000000005,686.3599999999999,162.63000000000002,43.95,85.87999999999997,1024.6899999999998,Silver Subscribers
2269.0,106.0,34.0,13.0,74.0,31.0,8.0,14.0,140.0,820.0,220.69000000000003,64.87,679.3499999999999,185.69000000000005,35.92,74.86000000000001,1040.69,Silver Subscribers
1521.0,99.0,41.0,8.0,77.0,39.0,5.0,11.0,140.0,793.06,316.62,48.919999999999995,680.31,261.61000000000007,28.95,89.88999999999997,1109.6799999999998,Silver Subscribers
3116.0,95.0,45.0,13.0,68.0,34.0,9.0,16.0,140.0,682.11,345.58000000000004,126.86999999999996,549.41,223.66000000000003,52.91,74.84,1027.69,Silver Subscribers
2295.0,92.0,48.0,13.0,86.0,20.0,3.0,18.0,140.0,674.1000000000001,527.53,105.86999999999999,882.1699999999998,119.79999999999998,10.97,82.82,1201.63,Silver Subscribers
2350.0,104.0,36.0,19.0,68.0,35.0,8.0,10.0,140.0,826.0099999999998,208.68000000000004,114.80999999999999,677.4099999999999,134.65,55.92,51.900000000000006,1034.69,Silver Subscribers
2450.0,99.0,41.0,8.0,90.0,26.0,3.0,13.0,140.0,790.0799999999999,357.62,43.92,874.1999999999998,158.74,17.97,52.87000000000001,1147.6999999999998,Silver Subscribers
3270.0,107.0,33.0,14.0,76.0,31.0,5.0,14.0,140.0,888.9999999999999,248.71000000000004,99.85999999999999,717.3499999999999,219.69000000000005,23.95,76.85999999999999,1137.71,Silver Subscribers
2598.0,102.0,38.0,10.0,80.0,27.0,12.0,11.0,140.0,885.06,268.66,68.89999999999999,763.3199999999999,210.73000000000002,57.88000000000001,52.89000000000001,1153.72,Silver Subscribers
1712.0,97.0,43.0,10.0,71.0,40.0,3.0,16.0,140.0,832.0699999999999,315.59000000000003,52.900000000000006,731.3499999999999,224.60000000000002,23.97,114.84,1147.6599999999999,Silver Subscribers
1600.0,99.0,41.0,12.0,85.0,30.0,3.0,10.0,140.0,772.0799999999999,320.61,79.87999999999997,773.24,164.70000000000005,12.97,61.900000000000006,1092.69,Silver Subscribers
1553.0,99.0,41.0,6.0,82.0,34.0,7.0,11.0,140.0,750.0699999999999,319.62,29.939999999999998,719.27,203.66000000000003,44.93,71.89,1069.6899999999998,Silver Subscribers
2170.0,100.0,40.0,11.0,82.0,25.0,5.0,17.0,140.0,707.0699999999999,286.63,35.89000000000001,689.28,147.75,21.950000000000003,98.83,993.6999999999999,Silver Subscribers
2257.0,115.0,25.0,14.0,66.0,41.0,7.0,12.0,140.0,849.8899999999999,151.78000000000003,72.85999999999999,571.4100000000001,219.59000000000003,34.93000000000001,102.87999999999997,1001.6700000000001,Silver Subscribers
2516.0,103.0,37.0,15.0,79.0,28.0,4.0,14.0,140.0,843.03,333.68000000000006,98.84999999999997,759.32,210.72000000000003,13.96,93.85999999999997,1176.71,Silver Subscribers
2184.0,101.0,39.0,9.0,81.0,34.0,6.0,10.0,140.0,790.03,324.65000000000003,43.91,748.27,230.66000000000003,30.94,60.9,1114.68,Silver Subscribers
2052.0,99.0,41.0,9.0,77.0,31.0,7.0,16.0,140.0,741.06,275.62,36.910000000000004,662.31,195.69000000000005,22.93,98.84,1016.68,Silver Subscribers
2310.0,102.0,38.0,20.0,77.0,27.0,6.0,10.0,140.0,801.04,262.64,163.8,656.31,142.73000000000002,27.940000000000005,72.89999999999999,1063.6799999999998,Silver Subscribers
2866.0,99.0,41.0,16.0,74.0,30.0,5.0,15.0,140.0,826.04,331.62,128.83999999999997,739.3199999999999,181.70000000000005,23.95,83.85,1157.66,Silver Subscribers
2368.0,99.0,41.0,11.0,77.0,30.0,6.0,16.0,140.0,765.0699999999999,335.6,52.89000000000001,770.3,140.7,25.94,110.83999999999999,1100.67,Silver Subscribers
3324.0,94.0,46.0,8.0,80.0,33.0,9.0,10.0,140.0,733.12,362.58000000000004,64.91999999999999,759.3,168.67000000000002,56.910000000000004,45.900000000000006,1095.7,Silver Subscribers
1843.0,105.0,35.0,13.0,80.0,29.0,5.0,13.0,140.0,885.0299999999999,237.68,63.87000000000001,750.31,191.71000000000004,19.95,96.86999999999999,1122.71,Silver Subscribers
2621.0,102.0,38.0,15.0,71.0,33.0,7.0,14.0,140.0,782.06,227.64000000000004,112.84999999999998,603.3900000000001,171.67000000000002,41.93,79.85999999999997,1009.6999999999999,Silver Subscribers
2006.0,100.0,40.0,12.0,64.0,45.0,7.0,12.0,140.0,655.06,379.63,79.88,547.45,299.55000000000007,22.93,84.87999999999997,1034.69,Silver Subscribers
1654.0,108.0,32.0,13.0,77.0,32.0,9.0,9.0,140.0,870.9899999999999,202.71999999999997,104.86999999999996,640.3399999999999,219.67999999999998,52.910000000000004,55.910000000000004,1073.71,Silver Subscribers
2611.0,97.0,42.0,7.0,75.0,39.0,3.0,15.0,139.0,762.06,305.61,49.93000000000001,683.31,253.61000000000007,10.97,69.85000000000001,1067.67,Silver Subscribers
2507.0,101.0,38.0,15.0,75.0,28.0,7.0,14.0,139.0,823.06,287.65000000000003,97.84999999999998,738.3499999999999,175.72000000000003,39.93000000000001,58.86000000000001,1110.71,Silver Subscribers
2334.0,98.0,41.0,10.0,76.0,39.0,5.0,9.0,139.0,830.0799999999999,385.62,57.900000000000006,804.3299999999999,265.61,19.950000000000003,67.91,1215.6999999999998,Silver Subscribers
3312.0,101.0,38.0,10.0,77.0,33.0,5.0,14.0,139.0,773.04,383.6600000000001,82.89999999999999,761.3199999999999,182.67000000000002,35.95,93.85999999999999,1156.6999999999998,Silver Subscribers
2555.0,96.0,43.0,14.0,77.0,32.0,5.0,11.0,139.0,704.0999999999999,375.61,93.86,686.3299999999999,212.68,22.950000000000003,63.89000000000001,1079.71,Silver Subscribers
2020.0,105.0,34.0,17.0,75.0,30.0,7.0,10.0,139.0,837.0099999999998,287.68,112.82999999999998,721.3299999999999,210.70000000000005,41.93,37.900000000000006,1124.69,Silver Subscribers
2648.0,94.0,45.0,12.0,67.0,36.0,5.0,19.0,139.0,741.1299999999999,307.58000000000004,91.87999999999998,593.43,217.64000000000004,26.95,118.80999999999999,1048.71,Silver Subscribers
2919.0,101.0,38.0,13.0,79.0,32.0,3.0,12.0,139.0,817.07,365.65000000000003,48.870000000000005,815.3199999999999,218.68,24.97,74.88,1182.7199999999998,Silver Subscribers
